Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,Scenario,ModelType,Version,date,type,Value,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,31,5,2022,13,5,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,2022-05-13,estimate,0.898997077356982,0.867833269612225,0.87536815476951,0.879878844377872,0.88360074525048,0.886574395166964,0.889353030894209,0.891919875963434,0.894567495780743,0.896611472124002,0.898997077356982,0.901624786658631,0.904011079006989,0.906692288960372,0.909720250479235,0.912870448958694,0.916497641614002,0.920774510385263,0.927121544156087,0.935048992505216
LSHTM,31,5,2022,14,5,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,2022-05-14,estimate,0.901317402283016,0.868983054330886,0.875886309605323,0.880830400408697,0.884538624525814,0.887714565321066,0.890458529799715,0.893217595836346,0.895731955862294,0.898399155972733,0.901317402283016,0.903943522401444,0.906613820369575,0.909536844279806,0.912669132437966,0.916123541267807,0.920484252945185,0.925238896557581,0.932155208907572,0.941403190226425
LSHTM,31,5,2022,15,5,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,2022-05-15,estimate based on partial data,0.901529989200985,0.869279462175216,0.875294131687919,0.879898931639177,0.883807776260377,0.886995198943436,0.890197932279216,0.893095253250539,0.895764877883858,0.898806232885375,0.901529989200985,0.904512633534507,0.907080432852161,0.910473201406877,0.913806311532883,0.917741388967763,0.92213808736733,0.927561674762977,0.933855953658588,0.944001692127552
LSHTM,31,5,2022,16,5,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,2022-05-16,estimate based on partial data,0.899502546525584,0.866842565201424,0.873985065588537,0.878312244177305,0.881826436239929,0.885266188903726,0.888142023813718,0.891363103651736,0.894259269915617,0.896974094363704,0.899502546525584,0.902234045243655,0.905707841189204,0.909282508980057,0.912230795906085,0.915842267138558,0.921167129819249,0.926419574871616,0.932566120917829,0.94288416113458
LSHTM,31,5,2022,17,5,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,2022-05-17,estimate based on partial data,0.895726082009736,0.863609722662743,0.870263148445949,0.87486306685003,0.878590434425836,0.881742600598807,0.884791448241823,0.887646486175645,0.890648066137037,0.893147554329402,0.895726082009736,0.898863228790626,0.901806958924727,0.905095163873025,0.907969314769086,0.911674459543657,0.916228055995531,0.921508266724994,0.928318715808148,0.93765893255395
LSHTM,31,5,2022,18,5,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,2022-05-18,estimate based on partial data,0.890174026818816,0.858089022811412,0.864544026832856,0.86937022446488,0.872791220381474,0.876326049453779,0.879445577239663,0.882064262244476,0.884972594125359,0.887420803141508,0.890174026818816,0.893053617866684,0.896111079847363,0.898742452035565,0.901618279918726,0.905271114936642,0.909135478283144,0.91484962762462,0.920595008813095,0.92931937617463
LSHTM,31,5,2022,19,5,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,2022-05-19,estimate based on partial data,0.882530944783907,0.848962883899675,0.855854722290591,0.860765905442934,0.864974381531873,0.868487522309986,0.871767425872568,0.874287304994566,0.876854626736461,0.879576360229036,0.882530944783907,0.885384250072161,0.888339442307379,0.891387581885411,0.894196135266025,0.897540761863378,0.901466209680279,0.905946043508733,0.911448859053122,0.920671007586191
LSHTM,31,5,2022,20,5,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,2022-05-20,estimate based on partial data,0.873125889444641,0.835098113647207,0.843600677687186,0.849119152217446,0.853351725717605,0.857423716626333,0.861125982634856,0.86437670106561,0.867154394486756,0.87024799122145,0.873125889444641,0.876075103219959,0.879161912989711,0.882533784541564,0.885640946246621,0.889306578181435,0.893255689076024,0.897665526018073,0.904188394529517,0.912543249569416
LSHTM,31,5,2022,21,5,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,2022-05-21,estimate based on partial data,0.862557642521199,0.816683315131716,0.827239628917137,0.833978886743483,0.839282016054483,0.843311206003703,0.847889670469827,0.851418309757837,0.855077708510169,0.858570211982254,0.862557642521199,0.866034123203906,0.869708713618679,0.873469964955741,0.876956452401488,0.880933002720201,0.885765079952588,0.890982016207476,0.898103578301157,0.909711530224679
LSHTM,31,5,2022,22,5,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,2022-05-22,estimate based on partial data,0.850972575974576,0.794609045066944,0.806518995350641,0.81463516525924,0.822296171593902,0.828023698625858,0.83294953051121,0.837367765467792,0.841344892117141,0.846405773586025,0.850972575974576,0.855681347917095,0.859877042694579,0.864585618564608,0.869641244611076,0.873909977231633,0.879371668590557,0.886647375617308,0.895333401134295,0.908263437300593
LSHTM,31,5,2022,23,5,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,2022-05-23,estimate based on partial data,0.839761496559977,0.766618726853158,0.78272889699024,0.793863813477991,0.803394957303762,0.810828081361218,0.816843568319005,0.822786859931896,0.827905447187381,0.833734695134677,0.839761496559977,0.845508395586485,0.85075634192846,0.856676616782379,0.862612098212405,0.868567155171252,0.875028398576724,0.884309767864928,0.894795413624374,0.910599160958978
LSHTM,31,5,2022,24,5,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,2022-05-24,estimate based on partial data,0.82900935276307,0.736614798260171,0.757466234202901,0.772311116521039,0.783621334209563,0.792686585216081,0.800069156526309,0.807657352684372,0.814953863255159,0.822385420292286,0.82900935276307,0.835565890778823,0.842584684615629,0.85030118029081,0.856735908939679,0.863970138658697,0.873004315741727,0.883726574687666,0.895978397326742,0.913467340071424
LSHTM,31,5,2022,25,5,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,2022-05-25,estimate based on partial data,0.817594354039638,0.706794197813678,0.731317549612456,0.750596011996488,0.764341250205058,0.77462385124096,0.784338623824456,0.793768926978473,0.802379009812175,0.810491926612777,0.817594354039638,0.826720333415606,0.835052676138804,0.843201813491098,0.852247757640841,0.861494782781161,0.872038097651763,0.884738606608288,0.898198829179879,0.921556965689368
LSHTM,31,5,2022,26,5,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,2022-05-26,estimate based on partial data,0.809011466645317,0.675606470702933,0.706279205004423,0.728877881861863,0.745287049071516,0.75753482362085,0.768961852265898,0.779890874422936,0.790291121473254,0.799462422098089,0.809011466645317,0.819470619818201,0.828160307161723,0.837990539851289,0.848523395367654,0.85989369364057,0.872175133750207,0.886053295747072,0.903692828740564,0.930644631232773
LSHTM,31,5,2022,27,5,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,2022-05-27,estimate based on partial data,0.801136324713329,0.646067837910142,0.680679853008566,0.707152985582185,0.726239058775288,0.740906667939206,0.754195786539687,0.766819884345219,0.777605177382639,0.78947401286325,0.801136324713329,0.812105380140478,0.821838231041649,0.833779111450289,0.845951581805752,0.85865931864586,0.873364508088431,0.888799528730965,0.911477014044192,0.944406906294682
LSHTM,31,5,2022,28,5,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,2022-05-28,estimate based on partial data,0.792886317586541,0.616015980801346,0.657486095239513,0.685973834686315,0.708445156000673,0.725678858238621,0.740944473286637,0.753728723598704,0.767932390711511,0.780650818713521,0.792886317586541,0.804361084319062,0.817314293647583,0.830066933796218,0.844029127364972,0.859553036211058,0.875468089744729,0.894490911413244,0.920658089702651,0.959156188652451
LSHTM,31,5,2022,29,5,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,2022-05-29,estimate based on partial data,0.785980504332114,0.589315078521036,0.635646497057067,0.66630504532154,0.691282782633914,0.71133376611806,0.728733154759712,0.743211151365759,0.75845199172896,0.772874923088944,0.785980504332114,0.799384722315235,0.812082841517114,0.828006263351034,0.843303947692155,0.861958770285434,0.877661041209806,0.900967369070546,0.931474738017677,0.975995713071338
LSHTM,31,5,2022,30,5,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,2022-05-30,forecast,0.785980504332114,0.589315078521036,0.635646497057067,0.66630504532154,0.691282782633914,0.71133376611806,0.728733154759712,0.743211151365759,0.75845199172896,0.772874923088944,0.785980504332114,0.799384722315235,0.812082841517114,0.828006263351034,0.843303947692155,0.861958770285434,0.877661041209806,0.900967369070546,0.931474738017677,0.975995713071338
LSHTM,31,5,2022,31,5,2022,East of England,R,EpiNow Cases,Nowcast,Cases,2.0,2022-05-31,forecast,0.785980504332114,0.589315078521036,0.635646497057067,0.66630504532154,0.691282782633914,0.71133376611806,0.728733154759712,0.743211151365759,0.75845199172896,0.772874923088944,0.785980504332114,0.799384722315235,0.812082841517114,0.828006263351034,0.843303947692155,0.861958770285434,0.877661041209806,0.900967369070546,0.931474738017677,0.975995713071338
LSHTM,31,5,2022,13,3,2022,East of England,growth_rate,EpiNow Cases,Nowcast,Cases,2.0,2022-03-13,estimate,0.0114706013416475,-0.0135072950581439,-0.008192526111825,-0.00427879516863859,-0.00095933763485285,0.00142761193832164,0.00380377282762475,0.00576987785536587,0.00776623132105345,0.00935185173428809,0.0114706013416475,0.0137930906349877,0.0156437188066554,0.017616156671927,0.0196790326417951,0.0222648554859711,0.0251327730610393,0.028372183091142,0.0321618460359255,0.0377961991331867
LSHTM,31,5,2022,14,3,2022,East of England,growth_rate,EpiNow Cases,Nowcast,Cases,2.0,2022-03-14,estimate,0.00808441468706069,-0.0124880112355157,-0.0075594569816399,-0.00453246620152716,-0.00210833447290967,0.000252928429373298,0.0018927117616172,0.00339823190828692,0.00494416611435381,0.00654536270392777,0.00808441468706069,0.00966550656663987,0.0110581662476509,0.0127053444843972,0.0144847677579893,0.0163651304373611,0.0185401601356827,0.0209982364280034,0.0239990778562684,0.0281404049370275
LSHTM,31,5,2022,15,3,2022,East of England,growth_rate,EpiNow Cases,Nowcast,Cases,2.0,2022-03-15,estimate,0.00349913237587156,-0.0133181266578354,-0.00944499754297198,-0.00670166334504675,-0.00464763006578882,-0.00304742762773968,-0.00139229897504189,2.5638671339104e-05,0.00129200369605612,0.00242775610858251,0.00349913237587156,0.00485751282650226,0.00616348432999962,0.00741105822624955,0.00865094555333234,0.00999025229499455,0.0116529915877878,0.0137061000632766,0.0158194147690464,0.0192412537187132
LSHTM,31,5,2022,16,3,2022,East of England,growth_rate,EpiNow Cases,Nowcast,Cases,2.0,2022-03-16,estimate,-0.00206209557991775,-0.01630948825549,-0.0127858239711539,-0.010852239462752,-0.00900668734525203,-0.0074481876218908,-0.00635902096525881,-0.00519052740353181,-0.00413922828933043,-0.00309089274865848,-0.00206209557991775,-0.000994821910709792,2.41430807653244e-05,0.00103184976031881,0.0022827234538768,0.00347523004632527,0.00479765469086033,0.00633561562397214,0.00806188305320285,0.010856644052097
LSHTM,31,5,2022,17,3,2022,East of England,growth_rate,EpiNow Cases,Nowcast,Cases,2.0,2022-03-17,estimate,-0.00897158697389026,-0.0209848775587328,-0.0183310125129944,-0.0165303208260421,-0.0149417091978692,-0.013705344761169,-0.0124914333338722,-0.0116429381471659,-0.0106421074582458,-0.00977088123330495,-0.00897158697389026,-0.00794152321697507,-0.00701769169758982,-0.00594332685634431,-0.00498642282469388,-0.00380853010348311,-0.00254895345746306,-0.00114713601102253,0.000640657078507784,0.00326075514952638
LSHTM,31,5,2022,18,3,2022,East of England,growth_rate,EpiNow Cases,Nowcast,Cases,2.0,2022-03-18,estimate,-0.0163837327151818,-0.0267666348217414,-0.0246703750206271,-0.0231004394452985,-0.0219096974081068,-0.0207294690847532,-0.0197575076201265,-0.0189319685095638,-0.0180476087635314,-0.0171609777375332,-0.0163837327151818,-0.0155206618642748,-0.0147478792817821,-0.0138444977059331,-0.012893359531378,-0.0116841517753641,-0.0105043984301482,-0.00903054186638958,-0.007314976092204,-0.0048421303593596
LSHTM,31,5,2022,19,3,2022,East of England,growth_rate,EpiNow Cases,Nowcast,Cases,2.0,2022-03-19,estimate,-0.0243476385134851,-0.0334181193283908,-0.0315085937299533,-0.0302387946947363,-0.029191991664405,-0.0282680276635496,-0.0273930201838575,-0.0265466501727432,-0.0257545767478228,-0.0250853424848871,-0.0243476385134851,-0.0236249719752931,-0.0228820882632302,-0.0219928751801445,-0.021153844827145,-0.0200951245222914,-0.0189261033792998,-0.0174193049097184,-0.0158500270533864,-0.0134660299072123
LSHTM,31,5,2022,20,3,2022,East of England,growth_rate,EpiNow Cases,Nowcast,Cases,2.0,2022-03-20,estimate,-0.0323350127338691,-0.0405066326831337,-0.0386278038121428,-0.0374321166974902,-0.0364593425978325,-0.035676452640758,-0.0349311464148759,-0.0341934711998667,-0.033603268105089,-0.0329963848619581,-0.0323350127338691,-0.0316340741860774,-0.0310295924765692,-0.0302419266968064,-0.0294060203239033,-0.0285095479186482,-0.0275181376290275,-0.0261047233691865,-0.024631738779076,-0.022692888064044
LSHTM,31,5,2022,21,3,2022,East of England,growth_rate,EpiNow Cases,Nowcast,Cases,2.0,2022-03-21,estimate,-0.0399317851675387,-0.0481696714260288,-0.0460806611410314,-0.0448061538844211,-0.0438745341708837,-0.0431375402848275,-0.0423505737638042,-0.0416748700356785,-0.0410847098845579,-0.040507294455993,-0.0399317851675387,-0.0393293681942645,-0.038723434534025,-0.0380978392109287,-0.0373527319492168,-0.0366093384993953,-0.0356855634149833,-0.0347302303367694,-0.0333004616064615,-0.0313535245199695
LSHTM,31,5,2022,22,3,2022,East of England,growth_rate,EpiNow Cases,Nowcast,Cases,2.0,2022-03-22,estimate,-0.0471803404134666,-0.0555330913120706,-0.0535433634804229,-0.0522622933592159,-0.0513050484347302,-0.0504935562513259,-0.0497496224861512,-0.0490600779614081,-0.0483963977925208,-0.0477643174742716,-0.0471803404134666,-0.0465319305691689,-0.0459358651134983,-0.0452751272315105,-0.044628617266005,-0.0439178958114111,-0.0431106435050831,-0.0421603567040892,-0.0409245391337621,-0.0391649568508661
LSHTM,31,5,2022,23,3,2022,East of England,growth_rate,EpiNow Cases,Nowcast,Cases,2.0,2022-03-23,estimate,-0.0537987893231287,-0.0623015624593987,-0.0605476920592683,-0.0592770535836948,-0.0582263376978356,-0.0574145893681025,-0.0565616740070437,-0.055855753477216,-0.0552148966267584,-0.0544943692260283,-0.0537987893231287,-0.0531613526264271,-0.052547922612994,-0.0518702720643911,-0.0511631369387937,-0.0503331411553934,-0.0494193268121952,-0.0483767857152999,-0.0469864949702788,-0.0451719859549777
LSHTM,31,5,2022,24,3,2022,East of England,growth_rate,EpiNow Cases,Nowcast,Cases,2.0,2022-03-24,estimate,-0.0596542052862506,-0.0683647357178282,-0.0666278044470683,-0.0653225528654193,-0.0642658947586212,-0.0633005508556795,-0.0623777402970847,-0.0617458005245965,-0.0610516437153144,-0.0603673402518133,-0.0596542052862506,-0.0588943025966726,-0.0581797707227173,-0.0574849450553919,-0.0566806551245177,-0.0557350849720985,-0.0546467372893148,-0.0535435962047801,-0.0519617267351215,-0.0499061973864801
LSHTM,31,5,2022,25,3,2022,East of England,growth_rate,EpiNow Cases,Nowcast,Cases,2.0,2022-03-25,estimate,-0.0642566357802263,-0.0735155902922791,-0.0713574142376139,-0.0699979297461682,-0.0688941303665021,-0.0679470017872153,-0.0671643015420202,-0.0664267726110086,-0.0657031371185294,-0.0650036805231314,-0.0642566357802263,-0.0634934995097191,-0.0626946548972231,-0.0618184536092004,-0.0610590970159716,-0.0601390629495064,-0.0589892009511565,-0.0578141440747235,-0.0561002358871818,-0.0536348415420739
LSHTM,31,5,2022,26,3,2022,East of England,growth_rate,EpiNow Cases,Nowcast,Cases,2.0,2022-03-26,estimate,-0.0674687630452038,-0.077036742616631,-0.0749593170086176,-0.0733816503565196,-0.0722536549944949,-0.0713897949193258,-0.0705189602235959,-0.0697016499400065,-0.0689434461123935,-0.06823594623509,-0.0674687630452038,-0.0667289848204599,-0.0659729618653753,-0.0651474236735114,-0.0643031307654263,-0.063357197860689,-0.0623043132676752,-0.0608856803674135,-0.0589633543484408,-0.0566035884300644
LSHTM,31,5,2022,27,3,2022,East of England,growth_rate,EpiNow Cases,Nowcast,Cases,2.0,2022-03-27,estimate,-0.0694328146064316,-0.0791262542595623,-0.0770167789872821,-0.0755545271713085,-0.074258188216247,-0.0733810201376622,-0.0725174671709895,-0.0716870536404359,-0.0708553530272885,-0.0700946351497414,-0.0694328146064316,-0.0686363571849959,-0.067901770504291,-0.0671499628856162,-0.0663508773364363,-0.0654158461922441,-0.0642619479007568,-0.0629174748615982,-0.0611386063003791,-0.0586468175006436
LSHTM,31,5,2022,28,3,2022,East of England,growth_rate,EpiNow Cases,Nowcast,Cases,2.0,2022-03-28,estimate,-0.0701093575666703,-0.0796902425476768,-0.0776246054165407,-0.0761599501094321,-0.0749977494235694,-0.0739811040084651,-0.0730931654770684,-0.0722654633313274,-0.071474857143619,-0.0708248035337667,-0.0701093575666703,-0.0693635479704713,-0.0686686950341709,-0.0679182718353411,-0.0671076436862953,-0.0661704232271015,-0.0651143034322176,-0.0639131194394357,-0.0622106506077349,-0.0600228857989521
LSHTM,31,5,2022,29,3,2022,East of England,growth_rate,EpiNow Cases,Nowcast,Cases,2.0,2022-03-29,estimate,-0.069605475247289,-0.0788005020752013,-0.0768636095510737,-0.0755621839509793,-0.0744928499734601,-0.0734260738420218,-0.0725096095765998,-0.0717156974213044,-0.0710353833116834,-0.0703154130603255,-0.069605475247289,-0.0689714071653267,-0.0683463012961879,-0.0676415203797967,-0.0668167262661333,-0.065916869676407,-0.0650654316613819,-0.063809666518348,-0.0625410006694343,-0.0606783741638127
